Timestamp,GPU,# of GPUs,Server,Concurrency,Model,# of Requests,BatchSize,Theta (inf/s),Time to inference
17:13:16.003971,A100,1,1,8,large_tcnn,32768,2,10739.207560797773,48.819989466806874
17:13:25.217406,A100,1,1,1,large_tcnn,32768,4,13850.200923054945,9.463545022066683
17:13:42.376277,A100,1,1,2,large_tcnn,32768,4,17942.11508002924,14.610540553927422
17:14:06.223369,A100,1,1,4,large_tcnn,32768,4,20448.94289478365,25.63888034201227
17:14:43.151907,A100,1,1,6,large_tcnn,32768,4,21390.825633028828,36.764920321060345
17:15:33.620210,A100,1,1,8,large_tcnn,32768,4,20778.549157653837,50.46435109805316
17:15:42.186549,A100,1,1,1,large_tcnn,32768,8,24123.206251571322,10.866880516055971
17:15:58.981002,A100,1,1,2,large_tcnn,32768,8,36109.166089480874,14.519526668125764
17:16:23.837032,A100,1,1,4,large_tcnn,32768,8,41939.979245247065,25.00182448513806
17:16:59.124726,A100,1,1,6,large_tcnn,32768,8,45016.51100026374,34.939713564002886
17:17:44.281026,A100,1,1,8,large_tcnn,32768,8,46341.88949866767,45.253916546935216
17:17:52.797332,A100,1,1,1,large_tcnn,32768,16,47604.67648301107,11.013371767941862
17:18:09.561975,A100,1,1,2,large_tcnn,32768,16,73207.62125851467,14.323317463044077
17:18:35.059343,A100,1,1,4,large_tcnn,32768,16,81882.93960568584,25.61158661497757
17:19:10.874720,A100,1,1,6,large_tcnn,32768,16,88099.77663554424,35.7064242400229
17:19:56.029375,A100,1,1,8,large_tcnn,32768,16,89340.94904679441,46.94716190895997
17:20:06.430868,A100,1,1,1,large_tcnn,32768,32,97367.1092242004,10.769304011948407
17:20:22.953655,A100,1,1,2,large_tcnn,32768,32,150059.20816506536,13.975496909813955
17:20:46.356870,A100,1,1,4,large_tcnn,32768,32,165177.77459099662,25.39266563183628
17:21:23.598996,A100,1,1,6,large_tcnn,32768,32,176321.10174118733,35.68180970894173
17:22:06.772508,A100,1,1,8,large_tcnn,32768,32,194931.63457485818,43.03358979313634
17:22:15.294488,A100,1,1,1,large_tcnn,32768,64,197980.14272128572,10.592739105923101
17:22:31.211994,A100,1,1,2,large_tcnn,32768,64,303372.8937848664,13.825572705827653
17:22:54.912185,A100,1,1,4,large_tcnn,32768,64,336320.86032808514,24.942276824032888
17:23:30.643688,A100,1,1,6,large_tcnn,32768,64,360137.4190800487,34.939196354942396
17:24:16.519645,A100,1,1,8,large_tcnn,32768,64,368379.2899590048,45.54332031495869
17:24:25.155230,A100,1,1,1,large_tcnn,32768,128,386837.9880808212,10.842533901100978
17:24:36.004924,A100,1,1,2,large_tcnn,32768,128,1511410.7975454961,5.550183982821181
17:24:57.398162,A100,1,1,4,large_tcnn,32768,128,661290.4481913527,25.370419376064092
17:25:33.419130,A100,1,1,6,large_tcnn,32768,128,690243.533574567,36.45934047317132
17:26:20.535620,A100,1,1,8,large_tcnn,32768,128,727224.6529392784,46.14039398194291
17:26:29.539915,A100,1,1,1,large_tcnn,32768,256,745811.9332862754,11.247618368128315
17:26:46.450786,A100,1,1,2,large_tcnn,32768,256,1069162.2258389539,15.691927375039086
17:27:12.496774,A100,1,1,4,large_tcnn,32768,256,1285148.0367207816,26.109390545869246
17:27:49.167770,A100,1,1,6,large_tcnn,32768,256,1380766.0138271416,36.45197484293021
17:28:16.027700,A100,1,1,8,large_tcnn,32768,256,1795798.7906790976,37.369923817925155
